Legend:

1-P =,Untitled 1 Process
1-A =,Untitled 1 Ambient


Interval:,1,Seconds
DataPoint,LogDate,LogTime,1-P °C,1-A °C
1149,9/12/2014,10:54:18 PM,154,27.1
1150,9/12/2014,10:54:19 PM,155,27.1
1151,9/12/2014,10:54:20 PM,155,27.1
1152,9/12/2014,10:54:21 PM,155,27.1
1153,9/12/2014,10:54:22 PM,155,27.1
1154,9/12/2014,10:54:23 PM,155,27.1
1155,9/12/2014,10:54:24 PM,155,27.1
1156,9/12/2014,10:54:25 PM,155,27.1
1157,9/12/2014,10:54:26 PM,155,27.1
1158,9/12/2014,10:54:27 PM,156,27.1
1159,9/12/2014,10:54:28 PM,156,27.1
1160,9/12/2014,10:54:29 PM,156,27.1
1161,9/12/2014,10:54:30 PM,156,27.1
1162,9/12/2014,10:54:31 PM,156,27.1
1163,9/12/2014,10:54:32 PM,156,27.1
1164,9/12/2014,10:54:33 PM,156,27.1
1165,9/12/2014,10:54:34 PM,156,27.1
1166,9/12/2014,10:54:35 PM,156,27.1
1167,9/12/2014,10:54:36 PM,156,27.1
1168,9/12/2014,10:54:37 PM,154,27.1
1169,9/12/2014,10:54:38 PM,154,27.1
1170,9/12/2014,10:54:39 PM,155,27.1
1171,9/12/2014,10:54:40 PM,155,27.1
1172,9/12/2014,10:54:41 PM,157,27.1
1173,9/12/2014,10:54:42 PM,157,27.1
1174,9/12/2014,10:54:43 PM,157,27.1
1175,9/12/2014,10:54:44 PM,157,27.1
1176,9/12/2014,10:54:45 PM,159,27.1
1177,9/12/2014,10:54:46 PM,159,27.1
1178,9/12/2014,10:54:47 PM,159,27.1
1179,9/12/2014,10:54:48 PM,159,27.1
1180,9/12/2014,10:54:49 PM,159,27.1
1181,9/12/2014,10:54:50 PM,159,27.1
1182,9/12/2014,10:54:51 PM,159,27.1
1183,9/12/2014,10:54:52 PM,159,27.1
1184,9/12/2014,10:54:53 PM,159,27.1
1185,9/12/2014,10:54:54 PM,159,27.1
1186,9/12/2014,10:54:55 PM,159,27.1
1187,9/12/2014,10:54:56 PM,159,27.1
1188,9/12/2014,10:54:57 PM,159,27.1
1189,9/12/2014,10:54:58 PM,159,27.1
1190,9/12/2014,10:54:59 PM,159,27.1
1191,9/12/2014,10:55:00 PM,159,27.1
1192,9/12/2014,10:55:01 PM,159,27.1
1193,9/12/2014,10:55:02 PM,159,27.1
1194,9/12/2014,10:55:03 PM,159,27.1
1195,9/12/2014,10:55:04 PM,159,27.1
1196,9/12/2014,10:55:05 PM,159,27.1
1197,9/12/2014,10:55:06 PM,159,27.1
1198,9/12/2014,10:55:07 PM,159,27.1
1199,9/12/2014,10:55:08 PM,159,27.1
1200,9/12/2014,10:55:09 PM,159,27.1
1201,9/12/2014,10:55:10 PM,159,27.1
1202,9/12/2014,10:55:11 PM,159,27.1
1203,9/12/2014,10:55:12 PM,156,27.1
1204,9/12/2014,10:55:13 PM,156,27.1
1205,9/12/2014,10:55:14 PM,156,27.1
1206,9/12/2014,10:55:15 PM,156,27.1
1207,9/12/2014,10:55:16 PM,156,27.1
1208,9/12/2014,10:55:17 PM,156,27.1
1209,9/12/2014,10:55:18 PM,156,27.1
1210,9/12/2014,10:55:19 PM,158,27.1
1211,9/12/2014,10:55:20 PM,159,27.1
1212,9/12/2014,10:55:21 PM,160,27.1
1213,9/12/2014,10:55:22 PM,160,27.1
1214,9/12/2014,10:55:23 PM,160,27.1
1215,9/12/2014,10:55:24 PM,160,27.1
1216,9/12/2014,10:55:25 PM,160,27.1
1217,9/12/2014,10:55:26 PM,160,27.1
1218,9/12/2014,10:55:28 PM,160,27.1
1219,9/12/2014,10:55:29 PM,160,27.1
1220,9/12/2014,10:55:30 PM,160,27.1
1221,9/12/2014,10:55:31 PM,160,27.1
1222,9/12/2014,10:55:32 PM,160,27.1
1223,9/12/2014,10:55:33 PM,160,27.1
1224,9/12/2014,10:55:34 PM,161,27.1
1225,9/12/2014,10:55:35 PM,161,27.1
1226,9/12/2014,10:55:36 PM,161,27.1
1227,9/12/2014,10:55:37 PM,161,27.1
1228,9/12/2014,10:55:38 PM,161,27.1
1229,9/12/2014,10:55:39 PM,161,27.1
1230,9/12/2014,10:55:40 PM,161,27.1
1231,9/12/2014,10:55:41 PM,162,27.1
1232,9/12/2014,10:55:42 PM,163,27.1
1233,9/12/2014,10:55:43 PM,163,27.1
1234,9/12/2014,10:55:44 PM,163,27.1
1235,9/12/2014,10:55:45 PM,163,27.1
1236,9/12/2014,10:55:46 PM,163,27.1
1237,9/12/2014,10:55:47 PM,163,27.1
1238,9/12/2014,10:55:48 PM,163,27.1
1239,9/12/2014,10:55:49 PM,163,27.1
1240,9/12/2014,10:55:50 PM,164,27.1
1241,9/12/2014,10:55:51 PM,164,27.1
1242,9/12/2014,10:55:52 PM,164,27.1
1243,9/12/2014,10:55:53 PM,164,27.1
1244,9/12/2014,10:55:54 PM,164,27.1
1245,9/12/2014,10:55:55 PM,164,27.1
1246,9/12/2014,10:55:56 PM,164,27.1
1247,9/12/2014,10:55:57 PM,164,27.1
1248,9/12/2014,10:55:58 PM,164,27.1
1249,9/12/2014,10:55:59 PM,164,27.1
1250,9/12/2014,10:56:00 PM,165,27.1
1251,9/12/2014,10:56:01 PM,165,27.1
1252,9/12/2014,10:56:02 PM,165,27.1
1253,9/12/2014,10:56:03 PM,165,27.1
1254,9/12/2014,10:56:04 PM,165,27.1
1255,9/12/2014,10:56:05 PM,165,27.1
1256,9/12/2014,10:56:07 PM,165,27.1
1257,9/12/2014,10:56:08 PM,165,27.1
1258,9/12/2014,10:56:09 PM,165,27.1
1259,9/12/2014,10:56:09 PM,165,27.1
1260,9/12/2014,10:56:10 PM,165,27.1
1261,9/12/2014,10:56:11 PM,166,27.1
1262,9/12/2014,10:56:12 PM,166,27.1
1263,9/12/2014,10:56:13 PM,166,27.1
1264,9/12/2014,10:56:15 PM,166,27.1
1265,9/12/2014,10:56:15 PM,166,27.1
1266,9/12/2014,10:56:16 PM,166,27.1
1267,9/12/2014,10:56:17 PM,166,27.1
1268,9/12/2014,10:56:18 PM,166,27.1
1269,9/12/2014,10:56:19 PM,166,27.1
1270,9/12/2014,10:56:20 PM,166,27.1
1271,9/12/2014,10:56:21 PM,166,27.1
1272,9/12/2014,10:56:22 PM,166,27.1
1273,9/12/2014,10:56:23 PM,166,27.1
1274,9/12/2014,10:56:24 PM,167,27.1
1275,9/12/2014,10:56:25 PM,167,27.1
1276,9/12/2014,10:56:26 PM,167,27.1
1277,9/12/2014,10:56:27 PM,167,27.1
1278,9/12/2014,10:56:28 PM,167,27.1
1279,9/12/2014,10:56:29 PM,167,27.1
1280,9/12/2014,10:56:30 PM,167,27.1
1281,9/12/2014,10:56:31 PM,169,27.1
1282,9/12/2014,10:56:33 PM,169,27.1
1283,9/12/2014,10:56:33 PM,169,27.1
1284,9/12/2014,10:56:35 PM,169,27.1
1285,9/12/2014,10:56:35 PM,169,27.1
1286,9/12/2014,10:56:36 PM,169,27.1
1287,9/12/2014,10:56:38 PM,169,27.1
1288,9/12/2014,10:56:39 PM,169,27.1
1289,9/12/2014,10:56:40 PM,169,27.1
1290,9/12/2014,10:56:41 PM,169,27.1
1291,9/12/2014,10:56:42 PM,169,27.1
1292,9/12/2014,10:56:43 PM,169,27.1
1293,9/12/2014,10:56:44 PM,170,27.1
1294,9/12/2014,10:56:45 PM,170,27.1
1295,9/12/2014,10:56:46 PM,170,27.1
1296,9/12/2014,10:56:47 PM,170,27.1
1297,9/12/2014,10:56:48 PM,170,27.1
1298,9/12/2014,10:56:49 PM,170,27.1
1299,9/12/2014,10:56:50 PM,170,27.1
1300,9/12/2014,10:56:51 PM,170,27.1
1301,9/12/2014,10:56:52 PM,170,27.1
1302,9/12/2014,10:56:53 PM,171,27.1
1303,9/12/2014,10:56:54 PM,171,27.1
1304,9/12/2014,10:56:55 PM,171,27.1
1305,9/12/2014,10:56:56 PM,171,27.1
1306,9/12/2014,10:56:57 PM,171,27.1
1307,9/12/2014,10:56:58 PM,171,27.1
1308,9/12/2014,10:56:59 PM,171,27.1
1309,9/12/2014,10:57:00 PM,171,27.1
1310,9/12/2014,10:57:01 PM,171,27.1
1311,9/12/2014,10:57:02 PM,171,27.1
1312,9/12/2014,10:57:03 PM,171,27.1
1313,9/12/2014,10:57:04 PM,171,27.1
1314,9/12/2014,10:57:05 PM,171,27.1
1315,9/12/2014,10:57:06 PM,171,27.1
1316,9/12/2014,10:57:07 PM,171,27.1
1317,9/12/2014,10:57:08 PM,171,27.1
1318,9/12/2014,10:57:09 PM,172,27.1
1319,9/12/2014,10:57:10 PM,172,27.1
1320,9/12/2014,10:57:11 PM,172,27.1
1321,9/12/2014,10:57:12 PM,172,27.1
1322,9/12/2014,10:57:13 PM,172,27.1
1323,9/12/2014,10:57:14 PM,172,27.1
1324,9/12/2014,10:57:15 PM,172,27.1
1325,9/12/2014,10:57:16 PM,172,27.1
1326,9/12/2014,10:57:17 PM,172,27.1
1327,9/12/2014,10:57:18 PM,172,27.1
1328,9/12/2014,10:57:19 PM,172,27.1
1329,9/12/2014,10:57:20 PM,172,27.1
1330,9/12/2014,10:57:21 PM,172,27.1
1331,9/12/2014,10:57:22 PM,172,27.1
1332,9/12/2014,10:57:23 PM,172,27.1
1333,9/12/2014,10:57:24 PM,172,27.1
1334,9/12/2014,10:57:25 PM,172,27.1
1335,9/12/2014,10:57:26 PM,172,27.1
1336,9/12/2014,10:57:27 PM,172,27.1
1337,9/12/2014,10:57:28 PM,172,27.1
1338,9/12/2014,10:57:29 PM,172,27.1
1339,9/12/2014,10:57:30 PM,172,27.1
1340,9/12/2014,10:57:31 PM,172,27.1
1341,9/12/2014,10:57:32 PM,173,27.1
1342,9/12/2014,10:57:33 PM,173,27.1
1343,9/12/2014,10:57:34 PM,173,27.1
1344,9/12/2014,10:57:35 PM,173,27.1
1345,9/12/2014,10:57:36 PM,173,27.1
1346,9/12/2014,10:57:37 PM,173,27.1
1347,9/12/2014,10:57:38 PM,173,27.1
1348,9/12/2014,10:57:40 PM,173,27.1
1349,9/12/2014,10:57:40 PM,173,27.1
1350,9/12/2014,10:57:41 PM,173,27.1
1351,9/12/2014,10:57:42 PM,173,27.1
1352,9/12/2014,10:57:43 PM,173,27.1
1353,9/12/2014,10:57:44 PM,174,27.1
1354,9/12/2014,10:57:45 PM,174,27.1
1355,9/12/2014,10:57:46 PM,174,27.1
1356,9/12/2014,10:57:47 PM,174,27.1
1357,9/12/2014,10:57:48 PM,174,27.1
1358,9/12/2014,10:57:49 PM,174,27.1
1359,9/12/2014,10:57:50 PM,174,27.1
1360,9/12/2014,10:57:51 PM,174,27.1
1361,9/12/2014,10:57:53 PM,174,27.1
1362,9/12/2014,10:57:54 PM,174,27.1
1363,9/12/2014,10:57:55 PM,175,27.1
1364,9/12/2014,10:57:56 PM,175,27.1
1365,9/12/2014,10:57:57 PM,175,27.1
1366,9/12/2014,10:57:58 PM,175,27.1
1367,9/12/2014,10:57:59 PM,175,27.1
1368,9/12/2014,10:58:00 PM,175,27.1
1369,9/12/2014,10:58:01 PM,175,27.1
1370,9/12/2014,10:58:02 PM,175,27.1
1371,9/12/2014,10:58:03 PM,175,27.1
1372,9/12/2014,10:58:04 PM,175,27.1
1373,9/12/2014,10:58:05 PM,175,27.1
1374,9/12/2014,10:58:06 PM,175,27.1
1375,9/12/2014,10:58:07 PM,175,27.1
1376,9/12/2014,10:58:08 PM,176,27.1
1377,9/12/2014,10:58:09 PM,176,27.1
1378,9/12/2014,10:58:10 PM,176,27.1
1379,9/12/2014,10:58:11 PM,176,27.1
1380,9/12/2014,10:58:12 PM,176,27.1
1381,9/12/2014,10:58:13 PM,176,27.1
1382,9/12/2014,10:58:14 PM,176,27.1
1383,9/12/2014,10:58:15 PM,176,27.1
1384,9/12/2014,10:58:16 PM,177,27.1
1385,9/12/2014,10:58:17 PM,177,27.1
1386,9/12/2014,10:58:18 PM,177,27.1
1387,9/12/2014,10:58:19 PM,177,27.1
1388,9/12/2014,10:58:20 PM,177,27.1
1389,9/12/2014,10:58:21 PM,177,27.1
1390,9/12/2014,10:58:22 PM,177,27.1
1391,9/12/2014,10:58:23 PM,177,27.1
1392,9/12/2014,10:58:24 PM,177,27.1
1393,9/12/2014,10:58:25 PM,178,27.1
1394,9/12/2014,10:58:26 PM,178,27.1
1395,9/12/2014,10:58:27 PM,178,27.1
1396,9/12/2014,10:58:28 PM,178,27.1
1397,9/12/2014,10:58:29 PM,178,27.1
1398,9/12/2014,10:58:30 PM,178,27.1
1399,9/12/2014,10:58:31 PM,178,27.1
1400,9/12/2014,10:58:32 PM,178,27.1
1401,9/12/2014,10:58:33 PM,178,27.1
1402,9/12/2014,10:58:34 PM,178,27.1
1403,9/12/2014,10:58:35 PM,178,27.1
1404,9/12/2014,10:58:36 PM,179,27.1
1405,9/12/2014,10:58:37 PM,179,27.1
1406,9/12/2014,10:58:38 PM,179,27.1
1407,9/12/2014,10:58:39 PM,179,27.1
1408,9/12/2014,10:58:40 PM,179,27.1
1409,9/12/2014,10:58:41 PM,179,27.1
1410,9/12/2014,10:58:42 PM,179,27.1
1411,9/12/2014,10:58:43 PM,179,27.1
1412,9/12/2014,10:58:44 PM,179,27.1
1413,9/12/2014,10:58:45 PM,179,27.1
1414,9/12/2014,10:58:46 PM,179,27.1
1415,9/12/2014,10:58:47 PM,179,27.1
1416,9/12/2014,10:58:48 PM,179,27.1
1417,9/12/2014,10:58:49 PM,179,27.1
1418,9/12/2014,10:58:50 PM,179,27.1
1419,9/12/2014,10:58:51 PM,180,27.1
1420,9/12/2014,10:58:52 PM,180,27.1
1421,9/12/2014,10:58:53 PM,180,27.1
1422,9/12/2014,10:58:54 PM,180,27.1
1423,9/12/2014,10:58:55 PM,180,27.1
1424,9/12/2014,10:58:56 PM,180,27.1
1425,9/12/2014,10:58:57 PM,180,27.1
1426,9/12/2014,10:58:58 PM,180,27.1
1427,9/12/2014,10:58:59 PM,180,27.1
1428,9/12/2014,10:59:00 PM,180,27.1
1429,9/12/2014,10:59:01 PM,180,27.1
1430,9/12/2014,10:59:02 PM,180,27.1
1431,9/12/2014,10:59:03 PM,180,27.1
1432,9/12/2014,10:59:05 PM,180,27.1
1433,9/12/2014,10:59:06 PM,180,27.1
1434,9/12/2014,10:59:07 PM,180,27.1
1435,9/12/2014,10:59:08 PM,180,27.1
1436,9/12/2014,10:59:09 PM,180,27.1
1437,9/12/2014,10:59:10 PM,181,27.1
1438,9/12/2014,10:59:11 PM,181,27.1
1439,9/12/2014,10:59:12 PM,181,27.1
1440,9/12/2014,10:59:13 PM,181,27.1
1441,9/12/2014,10:59:14 PM,181,27.1
1442,9/12/2014,10:59:15 PM,181,27.1
1443,9/12/2014,10:59:16 PM,181,27.1
1444,9/12/2014,10:59:17 PM,181,27.1
1445,9/12/2014,10:59:18 PM,181,27.1
1446,9/12/2014,10:59:19 PM,181,27.1
1447,9/12/2014,10:59:20 PM,181,27.1
1448,9/12/2014,10:59:21 PM,181,27.1
1449,9/12/2014,10:59:22 PM,181,27.1
1450,9/12/2014,10:59:23 PM,181,27.1
1451,9/12/2014,10:59:24 PM,181,27.1
1452,9/12/2014,10:59:25 PM,182,27.1
1453,9/12/2014,10:59:26 PM,182,27.1
1454,9/12/2014,10:59:27 PM,182,27.1
1455,9/12/2014,10:59:28 PM,182,27.1
1456,9/12/2014,10:59:29 PM,182,27.1
1457,9/12/2014,10:59:30 PM,182,27.1
1458,9/12/2014,10:59:31 PM,182,27.1
1459,9/12/2014,10:59:32 PM,182,27.1
1460,9/12/2014,10:59:33 PM,182,27.1
1461,9/12/2014,10:59:34 PM,182,27.1
1462,9/12/2014,10:59:35 PM,182,27.1
1463,9/12/2014,10:59:36 PM,184,27.1
1464,9/12/2014,10:59:37 PM,184,27.1
1465,9/12/2014,10:59:38 PM,184,27.1
1466,9/12/2014,10:59:39 PM,184,27.1
1467,9/12/2014,10:59:40 PM,184,27.1
1468,9/12/2014,10:59:41 PM,184,27.1
1469,9/12/2014,10:59:42 PM,184,27.1
1470,9/12/2014,10:59:43 PM,184,27.1
1471,9/12/2014,10:59:44 PM,184,27.1
1472,9/12/2014,10:59:45 PM,183,27.1
1473,9/12/2014,10:59:46 PM,183,27.1
1474,9/12/2014,10:59:47 PM,183,27.1
1475,9/12/2014,10:59:48 PM,183,27.1
1476,9/12/2014,10:59:49 PM,183,27.1
1477,9/12/2014,10:59:50 PM,183,27.1
1478,9/12/2014,10:59:51 PM,183,27.1
1479,9/12/2014,10:59:52 PM,183,27.1
1480,9/12/2014,10:59:53 PM,183,27.1
1481,9/12/2014,10:59:54 PM,183,27.1
1482,9/12/2014,10:59:55 PM,183,27.1
1483,9/12/2014,10:59:56 PM,183,27.1
1484,9/12/2014,10:59:57 PM,183,27.1
1485,9/12/2014,10:59:58 PM,183,27.1
1486,9/12/2014,10:59:59 PM,183,27.1
1487,9/12/2014,11:00:00 PM,184,27.1
1488,9/12/2014,11:00:01 PM,184,27.1
1489,9/12/2014,11:00:02 PM,184,27.1
1490,9/12/2014,11:00:03 PM,184,27.1
1491,9/12/2014,11:00:04 PM,184,27.1
1492,9/12/2014,11:00:05 PM,184,27.1
1493,9/12/2014,11:00:06 PM,184,27.1
1494,9/12/2014,11:00:07 PM,184,27.1
1495,9/12/2014,11:00:08 PM,184,27.1
1496,9/12/2014,11:00:09 PM,184,27.1
1497,9/12/2014,11:00:10 PM,184,27.1
1498,9/12/2014,11:00:11 PM,184,27.1
1499,9/12/2014,11:00:12 PM,184,27.1
1500,9/12/2014,11:00:13 PM,184,27.1
1501,9/12/2014,11:00:14 PM,184,27.1
1502,9/12/2014,11:00:15 PM,184,27.1
1503,9/12/2014,11:00:16 PM,184,27.1
1504,9/12/2014,11:00:18 PM,184,27.1
1505,9/12/2014,11:00:19 PM,184,27.1
1506,9/12/2014,11:00:20 PM,185,27.1
1507,9/12/2014,11:00:21 PM,185,27.1
1508,9/12/2014,11:00:22 PM,185,27.1
1509,9/12/2014,11:00:23 PM,185,27.1
1510,9/12/2014,11:00:24 PM,185,27.1
1511,9/12/2014,11:00:25 PM,185,27.1
1512,9/12/2014,11:00:26 PM,185,27.1
1513,9/12/2014,11:00:27 PM,185,27.1
1514,9/12/2014,11:00:28 PM,185,27.1
1515,9/12/2014,11:00:29 PM,185,27.1
1516,9/12/2014,11:00:30 PM,185,27.1
1517,9/12/2014,11:00:31 PM,185,27.1
1518,9/12/2014,11:00:32 PM,185,27.1
1519,9/12/2014,11:00:33 PM,185,27.1
1520,9/12/2014,11:00:34 PM,185,27.1
1521,9/12/2014,11:00:35 PM,185,27.1
1522,9/12/2014,11:00:36 PM,185,27.1
1523,9/12/2014,11:00:37 PM,185,27.1
1524,9/12/2014,11:00:38 PM,185,27.1
1525,9/12/2014,11:00:39 PM,185,27.1
1526,9/12/2014,11:00:40 PM,185,27.1
1527,9/12/2014,11:00:41 PM,185,27.1
1528,9/12/2014,11:00:42 PM,185,27.1
1529,9/12/2014,11:00:43 PM,185,27.1
1530,9/12/2014,11:00:44 PM,186,27.1
1531,9/12/2014,11:00:45 PM,186,27.1
1532,9/12/2014,11:00:46 PM,186,27.1
1533,9/12/2014,11:00:47 PM,186,27.1
1534,9/12/2014,11:00:48 PM,186,27.1
1535,9/12/2014,11:00:49 PM,186,27.1
1536,9/12/2014,11:00:50 PM,186,27.1
1537,9/12/2014,11:00:51 PM,187,27.1
1538,9/12/2014,11:00:52 PM,187,27.1
1539,9/12/2014,11:00:53 PM,187,27.1
1540,9/12/2014,11:00:54 PM,187,27.1
1541,9/12/2014,11:00:55 PM,187,27.1
1542,9/12/2014,11:00:56 PM,187,27.1
1543,9/12/2014,11:00:57 PM,187,27.1
1544,9/12/2014,11:00:58 PM,187,27.1
1545,9/12/2014,11:00:59 PM,187,27.1
1546,9/12/2014,11:01:00 PM,187,27.1
1547,9/12/2014,11:01:01 PM,187,27.1
1548,9/12/2014,11:01:02 PM,187,27.1
1549,9/12/2014,11:01:03 PM,187,27.1
1550,9/12/2014,11:01:04 PM,187,27.1
1551,9/12/2014,11:01:05 PM,187,27.1
1552,9/12/2014,11:01:06 PM,187,27.1
1553,9/12/2014,11:01:07 PM,187,27.1
1554,9/12/2014,11:01:08 PM,187,27.1
1555,9/12/2014,11:01:09 PM,187,27.1
1556,9/12/2014,11:01:10 PM,187,27.1
1557,9/12/2014,11:01:11 PM,187,27.1
1558,9/12/2014,11:01:12 PM,187,27.1
1559,9/12/2014,11:01:13 PM,187,27.1
1560,9/12/2014,11:01:14 PM,187,27.1
1561,9/12/2014,11:01:15 PM,188,27.1
1562,9/12/2014,11:01:16 PM,188,27.1
1563,9/12/2014,11:01:17 PM,188,27.1
1564,9/12/2014,11:01:18 PM,188,27.1
1565,9/12/2014,11:01:19 PM,188,27.1
1566,9/12/2014,11:01:20 PM,188,27.1
1567,9/12/2014,11:01:21 PM,188,27.1
1568,9/12/2014,11:01:22 PM,188,27.1
1569,9/12/2014,11:01:23 PM,188,27.1
1570,9/12/2014,11:01:24 PM,188,27.1
1571,9/12/2014,11:01:25 PM,188,27.1
1572,9/12/2014,11:01:26 PM,188,27.1
1573,9/12/2014,11:01:28 PM,188,27.1
1574,9/12/2014,11:01:28 PM,188,27.1
1575,9/12/2014,11:01:30 PM,188,27.1
1576,9/12/2014,11:01:31 PM,188,27.1
1577,9/12/2014,11:01:32 PM,188,27.1
1578,9/12/2014,11:01:33 PM,188,27.1
1579,9/12/2014,11:01:34 PM,188,27.1
1580,9/12/2014,11:01:35 PM,188,27.1
1581,9/12/2014,11:01:36 PM,188,27.1
1582,9/12/2014,11:01:37 PM,188,27.1
1583,9/12/2014,11:01:38 PM,188,27.1
1584,9/12/2014,11:01:39 PM,188,27.1
1585,9/12/2014,11:01:40 PM,188,27.1
1586,9/12/2014,11:01:41 PM,188,27.1
1587,9/12/2014,11:01:42 PM,188,27.1
1588,9/12/2014,11:01:43 PM,188,27.1
1589,9/12/2014,11:01:44 PM,188,27.1
1590,9/12/2014,11:01:45 PM,188,27.1
1591,9/12/2014,11:01:46 PM,189,27.1
1592,9/12/2014,11:01:47 PM,189,27.1
1593,9/12/2014,11:01:48 PM,189,27.1
1594,9/12/2014,11:01:49 PM,189,27.1
1595,9/12/2014,11:01:50 PM,189,27.1
1596,9/12/2014,11:01:51 PM,189,27.1
1597,9/12/2014,11:01:52 PM,189,27.1
1598,9/12/2014,11:01:53 PM,189,27.1
1599,9/12/2014,11:01:54 PM,189,27.1
1600,9/12/2014,11:01:55 PM,189,27.1
1601,9/12/2014,11:01:56 PM,189,27.1
1602,9/12/2014,11:01:57 PM,189,27.1
1603,9/12/2014,11:01:58 PM,189,27.1
1604,9/12/2014,11:01:59 PM,189,27.1
1605,9/12/2014,11:02:00 PM,189,27.1
1606,9/12/2014,11:02:01 PM,189,27.1
1607,9/12/2014,11:02:02 PM,189,27.1
1608,9/12/2014,11:02:03 PM,189,27.1
1609,9/12/2014,11:02:04 PM,189,27.1
1610,9/12/2014,11:02:05 PM,189,27.1
1611,9/12/2014,11:02:06 PM,189,27.1
1612,9/12/2014,11:02:07 PM,189,27.1
1613,9/12/2014,11:02:08 PM,189,27.1
1614,9/12/2014,11:02:09 PM,189,27.1
1615,9/12/2014,11:02:10 PM,189,27.1
1616,9/12/2014,11:02:11 PM,189,27.1
1617,9/12/2014,11:02:12 PM,189,27.1
1618,9/12/2014,11:02:13 PM,189,27.1
1619,9/12/2014,11:02:14 PM,189,27.1
1620,9/12/2014,11:02:15 PM,189,27.1
1621,9/12/2014,11:02:16 PM,189,27.1
1622,9/12/2014,11:02:17 PM,190,27.1
1623,9/12/2014,11:02:18 PM,190,27.1
1624,9/12/2014,11:02:19 PM,190,27.1
1625,9/12/2014,11:02:20 PM,190,27.1
1626,9/12/2014,11:02:21 PM,190,27.1
1627,9/12/2014,11:02:22 PM,190,27.1
1628,9/12/2014,11:02:23 PM,190,27.1
1629,9/12/2014,11:02:24 PM,190,27.1
1630,9/12/2014,11:02:25 PM,190,27.1
1631,9/12/2014,11:02:26 PM,190,27.1
1632,9/12/2014,11:02:27 PM,190,27.1
1633,9/12/2014,11:02:28 PM,190,27.1
1634,9/12/2014,11:02:29 PM,190,27.1
1635,9/12/2014,11:02:30 PM,192,27.1
1636,9/12/2014,11:02:31 PM,192,27.1
1637,9/12/2014,11:02:32 PM,192,27.1
1638,9/12/2014,11:02:33 PM,192,27.1
1639,9/12/2014,11:02:34 PM,192,27.1
1640,9/12/2014,11:02:35 PM,192,27.1
1641,9/12/2014,11:02:36 PM,192,27.1
1642,9/12/2014,11:02:37 PM,192,27.1
1643,9/12/2014,11:02:38 PM,191,27.0
1644,9/12/2014,11:02:39 PM,191,27.0
1645,9/12/2014,11:02:40 PM,191,27.0
1646,9/12/2014,11:02:42 PM,191,27.0
1647,9/12/2014,11:02:43 PM,191,27.0
1648,9/12/2014,11:02:44 PM,191,27.0
1649,9/12/2014,11:02:45 PM,191,27.0
1650,9/12/2014,11:02:46 PM,191,27.0
1651,9/12/2014,11:02:47 PM,191,27.0
1652,9/12/2014,11:02:48 PM,191,27.0
1653,9/12/2014,11:02:49 PM,191,27.0
1654,9/12/2014,11:02:50 PM,191,27.0
1655,9/12/2014,11:02:51 PM,191,27.0
1656,9/12/2014,11:02:52 PM,191,27.0
1657,9/12/2014,11:02:53 PM,191,27.0
1658,9/12/2014,11:02:54 PM,191,27.0
1659,9/12/2014,11:02:55 PM,191,27.0
1660,9/12/2014,11:02:56 PM,191,27.0
1661,9/12/2014,11:02:57 PM,192,27.0
1662,9/12/2014,11:02:58 PM,192,27.0
1663,9/12/2014,11:02:59 PM,192,27.0
1664,9/12/2014,11:03:00 PM,192,27.0
1665,9/12/2014,11:03:01 PM,192,27.0
1666,9/12/2014,11:03:02 PM,192,27.0
1667,9/12/2014,11:03:03 PM,192,27.0
1668,9/12/2014,11:03:04 PM,192,27.1
1669,9/12/2014,11:03:05 PM,192,27.1
1670,9/12/2014,11:03:06 PM,192,27.1
1671,9/12/2014,11:03:07 PM,192,27.1
1672,9/12/2014,11:03:08 PM,192,27.1
1673,9/12/2014,11:03:09 PM,192,27.1
1674,9/12/2014,11:03:10 PM,192,27.1
1675,9/12/2014,11:03:11 PM,192,27.1
1676,9/12/2014,11:03:12 PM,192,27.1
1677,9/12/2014,11:03:13 PM,192,27.1
1678,9/12/2014,11:03:14 PM,192,27.1
1679,9/12/2014,11:03:15 PM,193,27.1
1680,9/12/2014,11:03:16 PM,193,27.1
1681,9/12/2014,11:03:17 PM,193,27.1
1682,9/12/2014,11:03:18 PM,193,27.1
1683,9/12/2014,11:03:19 PM,193,27.1
1684,9/12/2014,11:03:20 PM,193,27.1
1685,9/12/2014,11:03:21 PM,193,27.1
1686,9/12/2014,11:03:22 PM,193,27.1
1687,9/12/2014,11:03:23 PM,193,27.1
1688,9/12/2014,11:03:24 PM,193,27.0
1689,9/12/2014,11:03:25 PM,193,27.0
1690,9/12/2014,11:03:26 PM,192,27.0
1691,9/12/2014,11:03:27 PM,192,27.0
1692,9/12/2014,11:03:28 PM,192,27.0
1693,9/12/2014,11:03:29 PM,192,27.0
1694,9/12/2014,11:03:30 PM,192,27.0
1695,9/12/2014,11:03:31 PM,192,27.0
1696,9/12/2014,11:03:32 PM,192,27.0
1697,9/12/2014,11:03:33 PM,192,27.0
1698,9/12/2014,11:03:34 PM,192,27.0
1699,9/12/2014,11:03:35 PM,192,27.0
1700,9/12/2014,11:03:36 PM,192,27.0
1701,9/12/2014,11:03:37 PM,193,27.0
1702,9/12/2014,11:03:38 PM,193,27.0
1703,9/12/2014,11:03:39 PM,193,27.0
1704,9/12/2014,11:03:40 PM,193,27.0
